Customer Segment,Product Category,Region,Date,Sales
Small Business,Furniture,West,2010-01-06,1379.91
Small Business,Furniture,West,2010-01-08,6898.73
Small Business,Furniture,West,2010-01-09,734.74
Small Business,Furniture,West,2010-01-11,8834.58
Small Business,Furniture,West,2010-01-12,3112.13
Small Business,Furniture,West,2011-01-01,372.55
Small Business,Furniture,West,2011-01-02,3145.7
Small Business,Furniture,West,2011-01-03,8.61
Small Business,Furniture,West,2011-01-04,8829.05
Small Business,Furniture,West,2011-01-05,2181.59
Small Business,Furniture,West,2011-01-08,92.37
Small Business,Furniture,West,2011-01-09,1279.56
Small Business,Furniture,West,2011-01-10,68.47
Small Business,Furniture,West,2011-01-11,4792.93
Small Business,Furniture,West,2011-01-12,510.46
Small Business,Furniture,West,2012-01-01,1734.25
Small Business,Furniture,West,2012-01-03,3738.53
Small Business,Furniture,West,2012-01-04,10.82
Small Business,Furniture,West,2012-01-06,410.35
Small Business,Furniture,West,2012-01-07,3572.03
Small Business,Furniture,West,2012-01-08,2265.48
Small Business,Furniture,West,2012-01-09,1252.22
Small Business,Furniture,West,2012-01-10,4776.61
Small Business,Furniture,West,2012-01-11,15397.73
Small Business,Furniture,West,2012-01-12,5938.87
Small Business,Furniture,West,2013-01-01,614.2
Small Business,Furniture,West,2013-01-02,1469.14
Small Business,Furniture,West,2013-01-04,601.62
Small Business,Furniture,West,2013-01-05,1928.23
Small Business,Furniture,West,2013-01-06,1386.39
Small Business,Furniture,West,2013-01-07,1121.39
Small Business,Furniture,West,2013-01-08,5959.31
Small Business,Furniture,West,2013-01-09,4996.96
Small Business,Furniture,West,2013-01-10,5435.2
Small Business,Furniture,West,2013-01-11,169.13
Small Business,Furniture,West,2013-01-12,557.32
Small Business,Office Supplies,Central,2010-01-01,306.24
Small Business,Office Supplies,Central,2010-01-02,1923.9
Small Business,Office Supplies,Central,2010-01-03,1047.8
Small Business,Office Supplies,Central,2010-01-04,293.69
Small Business,Office Supplies,Central,2010-01-05,6075.51
Small Business,Office Supplies,Central,2010-01-06,9322.78
Small Business,Office Supplies,Central,2010-01-07,900.41
Small Business,Office Supplies,Central,2010-01-08,1094.63
Small Business,Office Supplies,Central,2010-01-09,228.65
Small Business,Office Supplies,Central,2010-01-10,15708.53
Small Business,Office Supplies,Central,2010-01-11,1917.07
Small Business,Office Supplies,Central,2010-01-12,2598.15
Small Business,Office Supplies,Central,2011-01-01,461.49
Small Business,Office Supplies,Central,2011-01-02,1374.01
Small Business,Office Supplies,Central,2011-01-03,1289.37
Small Business,Office Supplies,Central,2011-01-05,25.38
Small Business,Office Supplies,Central,2011-01-06,352.46
Small Business,Office Supplies,Central,2011-01-07,1448.53
Small Business,Office Supplies,Central,2011-01-08,5343.59
Small Business,Office Supplies,Central,2011-01-09,1128.47
Small Business,Office Supplies,Central,2011-01-10,2389.46
Small Business,Office Supplies,Central,2011-01-11,9771.95
Small Business,Office Supplies,Central,2011-01-12,1271.77
Small Business,Office Supplies,Central,2012-01-01,615.98
Small Business,Office Supplies,Central,2012-01-02,2293.24
Small Business,Office Supplies,Central,2012-01-03,183.06
Small Business,Office Supplies,Central,2012-01-04,644.99
Small Business,Office Supplies,Central,2012-01-05,1021.75
Small Business,Office Supplies,Central,2012-01-06,1110.83
Small Business,Office Supplies,Central,2012-01-07,2725.51
Small Business,Office Supplies,Central,2012-01-08,6489.9
Small Business,Office Supplies,Central,2012-01-09,320.2
Small Business,Office Supplies,Central,2012-01-10,3314.66
Small Business,Office Supplies,Central,2012-01-11,18412
Small Business,Office Supplies,Central,2012-01-12,2722.53
Small Business,Office Supplies,Central,2013-01-01,510.78
Small Business,Office Supplies,Central,2013-01-02,411.98
Small Business,Office Supplies,Central,2013-01-03,2866.16
Small Business,Office Supplies,Central,2013-01-04,810.56
Small Business,Office Supplies,Central,2013-01-05,5428.6
Small Business,Office Supplies,Central,2013-01-06,803.56
Small Business,Office Supplies,Central,2013-01-07,605.27
Small Business,Office Supplies,Central,2013-01-08,3955.98
Small Business,Office Supplies,Central,2013-01-09,628.25
Small Business,Office Supplies,Central,2013-01-10,3768.51
Small Business,Office Supplies,Central,2013-01-11,20582.88
Small Business,Office Supplies,Central,2013-01-12,3030.6
Small Business,Office Supplies,East,2010-01-01,2327.89
Small Business,Office Supplies,East,2010-01-02,956.19
Small Business,Office Supplies,East,2010-01-03,433.51
Small Business,Office Supplies,East,2010-01-04,862.75
Small Business,Office Supplies,East,2010-01-05,13420.12
Small Business,Office Supplies,East,2010-01-06,13961.77
Small Business,Office Supplies,East,2010-01-07,1452.9
Small Business,Office Supplies,East,2010-01-08,80.58
Small Business,Office Supplies,East,2010-01-09,129.79
Small Business,Office Supplies,East,2010-01-10,63327.17
Small Business,Office Supplies,East,2010-01-11,3906.85
Small Business,Office Supplies,East,2010-01-12,1197.8
Small Business,Office Supplies,East,2011-01-01,1966.59
Small Business,Office Supplies,East,2011-01-02,390.48
Small Business,Office Supplies,East,2011-01-03,299.21
Small Business,Office Supplies,East,2011-01-04,1228.7
Small Business,Office Supplies,East,2011-01-05,864.23
Small Business,Office Supplies,East,2011-01-06,5028.57
Small Business,Office Supplies,East,2011-01-07,1071.75
Small Business,Office Supplies,East,2011-01-08,1387.67
Small Business,Office Supplies,East,2011-01-09,1248.47
Small Business,Office Supplies,East,2011-01-10,1947.8
Small Business,Office Supplies,East,2011-01-11,1746
Small Business,Office Supplies,East,2011-01-12,1718.49
Small Business,Office Supplies,East,2012-01-01,261.32
Small Business,Office Supplies,East,2012-01-02,5224.59
Small Business,Office Supplies,East,2012-01-03,1058.98
Small Business,Office Supplies,East,2012-01-04,221.21
Small Business,Office Supplies,East,2012-01-05,3638.28
Small Business,Office Supplies,East,2012-01-06,6222.84
Small Business,Office Supplies,East,2012-01-07,21038.96
Small Business,Office Supplies,East,2012-01-08,1926.56
Small Business,Office Supplies,East,2012-01-09,433.79
Small Business,Office Supplies,East,2012-01-10,285.09
Small Business,Office Supplies,East,2012-01-11,1047.86
Small Business,Office Supplies,East,2012-01-12,4466.56
Small Business,Office Supplies,East,2013-01-01,437.93
Small Business,Office Supplies,East,2013-01-02,7701
Small Business,Office Supplies,East,2013-01-03,180.48
Small Business,Office Supplies,East,2013-01-04,14122.21
Small Business,Office Supplies,East,2013-01-05,2193.69
Small Business,Office Supplies,East,2013-01-06,5491.94
Small Business,Office Supplies,East,2013-01-07,2609.1
Small Business,Office Supplies,East,2013-01-08,3248.88
Small Business,Office Supplies,East,2013-01-09,383.73
Small Business,Office Supplies,East,2013-01-10,2230.44
Small Business,Office Supplies,East,2013-01-11,14820.2
Small Business,Office Supplies,East,2013-01-12,673.74
Small Business,Office Supplies,South,2010-01-01,1003.11
Small Business,Office Supplies,South,2010-01-02,32.74
Small Business,Office Supplies,South,2010-01-03,2402.78
Small Business,Office Supplies,South,2010-01-04,14.66
Small Business,Office Supplies,South,2010-01-05,1795.69
Small Business,Office Supplies,South,2010-01-06,1032.36
Small Business,Office Supplies,South,2010-01-07,5083.2
Small Business,Office Supplies,South,2010-01-08,460.24
Small Business,Office Supplies,South,2010-01-09,344.87
Small Business,Office Supplies,South,2010-01-10,922.35
Small Business,Office Supplies,South,2010-01-11,5692.51
Small Business,Office Supplies,South,2010-01-12,67.98
Small Business,Office Supplies,South,2011-01-01,1081.74
Small Business,Office Supplies,South,2011-01-02,895.37
Small Business,Office Supplies,South,2011-01-04,78.42
Small Business,Office Supplies,South,2011-01-05,51.96
Small Business,Office Supplies,South,2011-01-06,1018.29
Small Business,Office Supplies,South,2011-01-08,854.43
Small Business,Office Supplies,South,2011-01-09,647.41
Small Business,Office Supplies,South,2011-01-10,1272.64
Small Business,Office Supplies,South,2011-01-11,843.38
Small Business,Office Supplies,South,2011-01-12,121.58
Small Business,Office Supplies,South,2012-01-01,633.64
Small Business,Office Supplies,South,2012-01-02,531.16
Small Business,Office Supplies,South,2012-01-03,2550.3
Small Business,Office Supplies,South,2012-01-04,432.17
Small Business,Office Supplies,South,2012-01-05,128.87
Small Business,Office Supplies,South,2012-01-06,671.79
Small Business,Office Supplies,South,2012-01-07,828.58
Small Business,Office Supplies,South,2012-01-08,93.55
Small Business,Office Supplies,South,2012-01-09,4428.8
Small Business,Office Supplies,South,2012-01-10,817.22
Small Business,Office Supplies,South,2012-01-11,257.41
Small Business,Office Supplies,South,2012-01-12,35.01
Small Business,Office Supplies,South,2013-01-01,1472.29
Small Business,Office Supplies,South,2013-01-02,2555.28
Small Business,Office Supplies,South,2013-01-03,696.25
Small Business,Office Supplies,South,2013-01-04,1371.35
Small Business,Office Supplies,South,2013-01-05,195.9
Small Business,Office Supplies,South,2013-01-06,6218.11
Small Business,Office Supplies,South,2013-01-07,651.85
Small Business,Office Supplies,South,2013-01-08,2121.46
Small Business,Office Supplies,South,2013-01-09,125.6
Small Business,Office Supplies,South,2013-01-10,2484.76
Small Business,Office Supplies,South,2013-01-11,2743.56
Small Business,Office Supplies,South,2013-01-12,1761.1
Small Business,Office Supplies,West,2010-01-01,54.98
Small Business,Office Supplies,West,2010-01-02,218.72
Small Business,Office Supplies,West,2010-01-03,476.76
Small Business,Office Supplies,West,2010-01-04,1665.54
Small Business,Office Supplies,West,2010-01-05,699.82
Small Business,Office Supplies,West,2010-01-06,79.93
Small Business,Office Supplies,West,2010-01-07,1168.66
Small Business,Office Supplies,West,2010-01-08,620.79
Small Business,Office Supplies,West,2010-01-09,294.2
Small Business,Office Supplies,West,2010-01-11,626.87
Small Business,Office Supplies,West,2010-01-12,684.54
Small Business,Office Supplies,West,2011-01-01,3378.65
Small Business,Office Supplies,West,2011-01-02,201.69
Small Business,Office Supplies,West,2011-01-03,385.48
Small Business,Office Supplies,West,2011-01-04,530.88
Small Business,Office Supplies,West,2011-01-05,2073.09
Small Business,Office Supplies,West,2011-01-06,1381.6
Small Business,Office Supplies,West,2011-01-07,1921.39
Small Business,Office Supplies,West,2011-01-08,2615.97
Small Business,Office Supplies,West,2011-01-09,3322.18
Small Business,Office Supplies,West,2011-01-10,6932.9
Small Business,Office Supplies,West,2011-01-11,1486.97
Small Business,Office Supplies,West,2011-01-12,718.03
Small Business,Office Supplies,West,2012-01-01,322.62
Small Business,Office Supplies,West,2012-01-02,152.29
Small Business,Office Supplies,West,2012-01-03,586.78
Small Business,Office Supplies,West,2012-01-04,372.5
Small Business,Office Supplies,West,2012-01-05,820.99
Small Business,Office Supplies,West,2012-01-06,1410.78
Small Business,Office Supplies,West,2012-01-07,5822.63
Small Business,Office Supplies,West,2012-01-08,617.36
Small Business,Office Supplies,West,2012-01-09,730.09
Small Business,Office Supplies,West,2012-01-10,3645.5
Small Business,Office Supplies,West,2012-01-11,3468.32
Small Business,Office Supplies,West,2012-01-12,9909.34
Small Business,Office Supplies,West,2013-01-01,775.01
Small Business,Office Supplies,West,2013-01-02,2247.75
Small Business,Office Supplies,West,2013-01-03,916.51
Small Business,Office Supplies,West,2013-01-04,923.52
Small Business,Office Supplies,West,2013-01-05,5332.13
Small Business,Office Supplies,West,2013-01-06,613.81
Small Business,Office Supplies,West,2013-01-07,3613.53
Small Business,Office Supplies,West,2013-01-08,1988.06
Small Business,Office Supplies,West,2013-01-09,4580.81
Small Business,Office Supplies,West,2013-01-10,1847.32
Small Business,Office Supplies,West,2013-01-11,456.27
Small Business,Office Supplies,West,2013-01-12,2465.79
Small Business,Technology,Central,2010-01-01,2411.6
Small Business,Technology,Central,2010-01-02,381.96
Small Business,Technology,Central,2010-01-03,3814.09
Small Business,Technology,Central,2010-01-05,479.79
Small Business,Technology,Central,2010-01-06,1132.89
Small Business,Technology,Central,2010-01-07,1092.58
Small Business,Technology,Central,2010-01-09,951.73
Small Business,Technology,Central,2010-01-11,10806.76
Small Business,Technology,Central,2011-01-01,842.32
Small Business,Technology,Central,2011-01-02,7734.54
Small Business,Technology,Central,2011-01-03,1559.07
Small Business,Technology,Central,2011-01-04,1483.05
Small Business,Technology,Central,2011-01-06,10312.21
Small Business,Technology,Central,2011-01-07,34.17
Small Business,Technology,Central,2011-01-08,1498.63
Small Business,Technology,Central,2011-01-09,247.4
Small Business,Technology,Central,2011-01-10,868.92
Small Business,Technology,Central,2011-01-11,1120.75
Small Business,Technology,Central,2011-01-12,7966.58
Small Business,Technology,Central,2012-01-01,3122.89
Small Business,Technology,Central,2012-01-02,553.65
Small Business,Technology,Central,2012-01-03,442.97
Small Business,Technology,Central,2012-01-04,3442.46
Small Business,Technology,Central,2012-01-06,242.28
Small Business,Technology,Central,2012-01-08,926.53
Small Business,Technology,Central,2012-01-10,1587.43
Small Business,Technology,Central,2012-01-11,7815.8
Small Business,Technology,Central,2012-01-12,5547.74
Small Business,Technology,Central,2013-01-01,303
Small Business,Technology,Central,2013-01-02,519.3
Small Business,Technology,Central,2013-01-03,2660.11
Small Business,Technology,Central,2013-01-04,94.73
Small Business,Technology,Central,2013-01-05,2382.25
Small Business,Technology,Central,2013-01-06,5096.23
Small Business,Technology,Central,2013-01-07,1250.19
Small Business,Technology,Central,2013-01-08,684.81
Small Business,Technology,Central,2013-01-09,3897.07
Small Business,Technology,Central,2013-01-10,492.26
Small Business,Technology,Central,2013-01-11,1170.19
Small Business,Technology,Central,2013-01-12,9148.45
Small Business,Technology,East,2010-01-01,5562.53
Small Business,Technology,East,2010-01-02,2343.88
Small Business,Technology,East,2010-01-03,975.13
Small Business,Technology,East,2010-01-04,1444.39
Small Business,Technology,East,2010-01-05,3534.18
Small Business,Technology,East,2010-01-06,976.7
Small Business,Technology,East,2010-01-07,764.41
Small Business,Technology,East,2010-01-08,2448.33
Small Business,Technology,East,2010-01-09,127.22
Small Business,Technology,East,2010-01-10,5982.26
Small Business,Technology,East,2010-01-11,7485.8
Small Business,Technology,East,2010-01-12,3616.9
Small Business,Technology,East,2011-01-01,1013.85
Small Business,Technology,East,2011-01-02,61.52
Small Business,Technology,East,2011-01-03,190.19
Small Business,Technology,East,2011-01-04,1222.93
Small Business,Technology,East,2011-01-05,638.44
Small Business,Technology,East,2011-01-06,2133.78
Small Business,Technology,East,2011-01-07,3195.92
Small Business,Technology,East,2011-01-08,613.28
Small Business,Technology,East,2011-01-09,540.09
Small Business,Technology,East,2011-01-10,1116.28
Small Business,Technology,East,2011-01-11,4269.39
Small Business,Technology,East,2012-01-01,526.16
Small Business,Technology,East,2012-01-02,816.63
Small Business,Technology,East,2012-01-03,4108.3
Small Business,Technology,East,2012-01-04,18072.54
Small Business,Technology,East,2012-01-05,2043.69
Small Business,Technology,East,2012-01-06,670.23
Small Business,Technology,East,2012-01-07,305.67
Small Business,Technology,East,2012-01-08,4198.66
Small Business,Technology,East,2012-01-10,7668.72
Small Business,Technology,East,2012-01-11,4902.94
Small Business,Technology,East,2013-01-01,9387.75
Small Business,Technology,East,2013-01-02,4339.03
Small Business,Technology,East,2013-01-03,20902.97
Small Business,Technology,East,2013-01-04,741.93
Small Business,Technology,East,2013-01-05,2551.87
Small Business,Technology,East,2013-01-06,608.17
Small Business,Technology,East,2013-01-07,925.98
Small Business,Technology,East,2013-01-08,2297.45
Small Business,Technology,East,2013-01-10,17028.26
Small Business,Technology,East,2013-01-11,90.88
Small Business,Technology,East,2013-01-12,28885.07
Small Business,Technology,South,2010-01-02,176.42
Small Business,Technology,South,2010-01-03,1489.61
Small Business,Technology,South,2010-01-04,367.52
Small Business,Technology,South,2010-01-06,264.95
Small Business,Technology,South,2010-01-07,8332.91
Small Business,Technology,South,2010-01-08,2875.35
Small Business,Technology,South,2010-01-09,1348.83
Small Business,Technology,South,2010-01-10,1331.22
Small Business,Technology,South,2010-01-11,5062.49
Small Business,Technology,South,2010-01-12,4223.43
Small Business,Technology,South,2011-01-01,2633.71
Small Business,Technology,South,2011-01-02,607.16
Small Business,Technology,South,2011-01-03,2003.24
Small Business,Technology,South,2011-01-04,156.48
Small Business,Technology,South,2011-01-05,1648.02
Small Business,Technology,South,2011-01-06,84.71
Small Business,Technology,South,2011-01-07,6814.28
Small Business,Technology,South,2011-01-08,56.82
Small Business,Technology,South,2011-01-09,2923.86
Small Business,Technology,South,2011-01-11,695.07
Small Business,Technology,South,2011-01-12,1129.61
Small Business,Technology,South,2012-01-03,9123.92
Small Business,Technology,South,2012-01-04,1982.76
Small Business,Technology,South,2012-01-05,321.29
Small Business,Technology,South,2012-01-06,2434.12
Small Business,Technology,South,2012-01-07,97.71
Small Business,Technology,South,2012-01-09,145.75
Small Business,Technology,South,2012-01-10,2485.8
Small Business,Technology,South,2012-01-11,11047.44
Small Business,Technology,South,2013-01-01,1925.93
Small Business,Technology,South,2013-01-02,280.71
Small Business,Technology,South,2013-01-03,4754.09
Small Business,Technology,South,2013-01-04,1052.51
Small Business,Technology,South,2013-01-05,88.35
Small Business,Technology,South,2013-01-06,413.09
Small Business,Technology,South,2013-01-07,2469.01
Small Business,Technology,South,2013-01-08,4410.05
Small Business,Technology,South,2013-01-09,97.07
Small Business,Technology,South,2013-01-10,3840.56
Small Business,Technology,South,2013-01-11,229.4
Small Business,Technology,South,2013-01-12,26628.51
Small Business,Technology,West,2010-01-01,384.22
Small Business,Technology,West,2010-01-02,4814.83
Small Business,Technology,West,2010-01-03,899.06
Small Business,Technology,West,2010-01-04,1800.34
Small Business,Technology,West,2010-01-05,1886.97
Small Business,Technology,West,2010-01-07,7328.82
Small Business,Technology,West,2010-01-08,777.73
Small Business,Technology,West,2010-01-09,4034.69
Small Business,Technology,West,2010-01-10,2433.95
Small Business,Technology,West,2010-01-12,3663.67
Small Business,Technology,West,2011-01-02,350.03
Small Business,Technology,West,2011-01-04,7037.67
Small Business,Technology,West,2011-01-05,4559.09
Small Business,Technology,West,2011-01-06,729.14
Small Business,Technology,West,2011-01-07,3005.3
Small Business,Technology,West,2011-01-08,2331.04
Small Business,Technology,West,2011-01-09,2934.03
Small Business,Technology,West,2011-01-10,444.34
Small Business,Technology,West,2011-01-11,4611.17
Small Business,Technology,West,2011-01-12,597.63
Small Business,Technology,West,2012-01-01,197.72
Small Business,Technology,West,2012-01-02,3144.12
Small Business,Technology,West,2012-01-03,1347.5
Small Business,Technology,West,2012-01-04,305.15
Small Business,Technology,West,2012-01-05,9070.98
Small Business,Technology,West,2012-01-06,579.55
Small Business,Technology,West,2012-01-07,769.09
Small Business,Technology,West,2012-01-08,1332.18
Small Business,Technology,West,2012-01-09,21650.82
Small Business,Technology,West,2012-01-10,1617.68
Small Business,Technology,West,2012-01-11,23733.49
Small Business,Technology,West,2013-01-01,8166.28
Small Business,Technology,West,2013-01-02,1543.11
Small Business,Technology,West,2013-01-03,3271.72
Small Business,Technology,West,2013-01-04,2125.58
Small Business,Technology,West,2013-01-05,750.96
Small Business,Technology,West,2013-01-06,417.13
Small Business,Technology,West,2013-01-07,1855.97
Small Business,Technology,West,2013-01-08,30036.2
Small Business,Technology,West,2013-01-09,5385.69
Small Business,Technology,West,2013-01-10,12689.73
Small Business,Technology,West,2013-01-11,6388.07
Small Business,Technology,West,2013-01-12,7477.38
